"subject","item","sound","block_contrast","type","block_G","response","adjusted_response_time"
1,48,"0.5","block2","Consonant","block2","1",796.875
1,49,"-0.5","block2","Vowel","block2","1",-191.125
1,50,"0.5","block2","Consonant","block2","1",471.875
1,51,"-0.5","block2","Vowel","block2","1",-173.125
1,52,"0.5","block2","Consonant","block2","1",190.875
1,53,"-0.5","block2","Vowel","block2","1",-52.125
1,54,"0.5","block2","Consonant","block2","1",-52.125
1,55,"0.5","block2","Consonant","block2","1",404.875
1,56,"-0.5","block2","Vowel","block2","1",-244.125
1,57,"0.5","block2","Consonant","block2","0",-114.125
1,58,"-0.5","block2","Vowel","block2","1",-109.125
1,59,"-0.5","block2","Vowel","block2","0",-410.125
1,60,"0.5","block2","Consonant","block2","1",-255.125
1,61,"0.5","block2","Consonant","block2","1",-165.125
1,62,"-0.5","block2","Vowel","block2","1",-84.125
1,63,"-0.5","block2","Vowel","block2","1",-188.125
1,64,"0.5","block2","Consonant","block2","1",20.875
1,65,"-0.5","block3","Vowel","block3","0",-79.625
1,66,"0.5","block3","Consonant","block3","0",396.375
1,67,"0.5","block3","Consonant","block3","0",-291.625
1,68,"-0.5","block3","Vowel","block3","1",-224.625
1,69,"0.5","block3","Consonant","block3","0",1069.375
1,70,"-0.5","block3","Vowel","block3","1",-294.625
1,71,"0.5","block3","Consonant","block3","0",-627.625
1,72,"-0.5","block3","Vowel","block3","1",-371.625
1,73,"0.5","block3","Consonant","block3","1",40.375
1,74,"-0.5","block3","Vowel","block3","1",-585.625
1,75,"-0.5","block3","Vowel","block3","1",46.375
1,76,"0.5","block3","Consonant","block3","0",-659.625
1,77,"0.5","block3","Consonant","block3","1",-607.625
1,78,"-0.5","block3","Vowel","block3","1",-544.625
1,79,"-0.5","block3","Vowel","block3","1",-577.625
1,80,"0.5","block3","Consonant","block3","1",685.375
1,81,"-0.5","block3","Vowel","block3","1",-192.625
1,82,"0.5","block3","Consonant","block3","1",-249.625
1,83,"-0.5","block3","Vowel","block3","1",-446.625
1,84,"0.5","block3","Consonant","block3","1",-131.625
1,85,"-0.5","block3","Vowel","block3","0",-645.625
1,86,"0.5","block3","Consonant","block3","1",-485.625
1,87,"-0.5","block3","Vowel","block3","0",-334.625
1,88,"0.5","block3","Consonant","block3","1",-217.625
1,89,"0.5","block3","Consonant","block3","1",-423.625
1,90,"-0.5","block3","Vowel","block3","1",-150.625
1,91,"-0.5","block3","Vowel","block3","1",-349.625
1,92,"0.5","block3","Consonant","block3","1",608.375
1,93,"0.5","block3","Consonant","block3","0",-215.625
1,94,"-0.5","block3","Vowel","block3","1",-358.625
1,95,"0.5","block3","Consonant","block3","0",-159.625
1,96,"-0.5","block3","Vowel","block3","0",-519.625
2,1,"0.5","block1","Consonant","block1","1",766.625
2,2,"-0.5","block1","Vowel","block1","1",786.625
2,3,"-0.5","block1","Vowel","block1","0",974.625
2,4,"0.5","block1","Consonant","block1","1",-303.375
2,5,"0.5","block1","Consonant","block1","1",705.625
2,6,"-0.5","block1","Vowel","block1","1",96.625
2,7,"0.5","block1","Consonant","block1","1",-45.375
2,8,"-0.5","block1","Vowel","block1","1",507.625
2,9,"-0.5","block1","Vowel","block1","1",775.625
2,10,"0.5","block1","Consonant","block1","1",67.625
2,11,"-0.5","block1","Vowel","block1","1",-84.375
2,12,"0.5","block1","Consonant","block1","1",356.625
2,13,"0.5","block1","Consonant","block1","1",699.625
2,14,"-0.5","block1","Vowel","block1","1",986.625
2,15,"-0.5","block1","Vowel","block1","0",266.625
2,16,"0.5","block1","Consonant","block1","1",-433.375
2,17,"-0.5","block1","Vowel","block1","1",266.625
2,18,"0.5","block1","Consonant","block1","1",-310.375
2,19,"0.5","block1","Consonant","block1","1",-474.375
2,20,"-0.5","block1","Vowel","block1","1",1213.625
2,21,"0.5","block1","Consonant","block1","1",1015.625
2,22,"-0.5","block1","Vowel","block1","1",66.625
2,23,"-0.5","block1","Vowel","block1","0",-468.375
2,24,"0.5","block1","Consonant","block1","1",-573.375
2,25,"0.5","block1","Consonant","block1","1",455.625
2,26,"-0.5","block1","Vowel","block1","1",-74.375
2,27,"-0.5","block1","Vowel","block1","1",26.625
2,28,"0.5","block1","Consonant","block1","1",-83.375
2,29,"-0.5","block1","Vowel","block1","1",306.625
2,30,"0.5","block1","Consonant","block1","1",15.625
2,31,"0.5","block1","Consonant","block1","1",-266.375
2,32,"-0.5","block1","Vowel","block1","1",-143.375
2,33,"-0.5","block2","Vowel","block2","1",-291.5
2,34,"0.5","block2","Consonant","block2","1",-302.5
2,35,"-0.5","block2","Vowel","block2","1",97.5
2,36,"0.5","block2","Consonant","block2","1",-232.5
2,37,"0.5","block2","Consonant","block2","1",18.5
2,38,"-0.5","block2","Vowel","block2","1",223.5
2,39,"-0.5","block2","Vowel","block2","1",37.5
2,40,"0.5","block2","Consonant","block2","1",-141.5
2,41,"0.5","block2","Consonant","block2","1",-272.5
2,42,"-0.5","block2","Vowel","block2","1",37.5
2,43,"0.5","block2","Consonant","block2","1",47.5
2,44,"-0.5","block2","Vowel","block2","0",1309.5
2,45,"-0.5","block2","Vowel","block2","0",43.5
2,46,"0.5","block2","Consonant","block2","1",-122.5
2,47,"-0.5","block2","Vowel","block2","0",37.5
2,48,"0.5","block2","Consonant","block2","1",-492.5
2,49,"-0.5","block2","Vowel","block2","1",-633.5
2,50,"0.5","block2","Consonant","block2","1",-182.5
2,51,"-0.5","block2","Vowel","block2","1",-312.5
2,52,"0.5","block2","Consonant","block2","1",-382.5
2,53,"-0.5","block2","Vowel","block2","1",-552.5
2,54,"0.5","block2","Consonant","block2","1",-293.5
2,55,"0.5","block2","Consonant","block2","1",-281.5
2,56,"-0.5","block2","Vowel","block2","1",-430.5
2,57,"0.5","block2","Consonant","block2","1",-132.5
2,58,"-0.5","block2","Vowel","block2","1",-463.5
2,59,"-0.5","block2","Vowel","block2","1",-340.5
2,60,"0.5","block2","Consonant","block2","1",-542.5
2,61,"0.5","block2","Consonant","block2","1",275.5
2,62,"-0.5","block2","Vowel","block2","1",-352.5
2,63,"-0.5","block2","Vowel","block2","1",268.5
2,64,"0.5","block2","Consonant","block2","1",-400.5
2,65,"-0.5","block3","Vowel","block3","0",-329.125
2,66,"0.5","block3","Consonant","block3","0",348.875
2,67,"0.5","block3","Consonant","block3","1",589.875
2,68,"-0.5","block3","Vowel","block3","1",-40.125
2,69,"0.5","block3","Consonant","block3","1",100.875
2,70,"-0.5","block3","Vowel","block3","1",38.875
2,71,"0.5","block3","Consonant","block3","0",-489.125
2,72,"-0.5","block3","Vowel","block3","1",-210.125
2,73,"0.5","block3","Consonant","block3","1",-290.125
2,74,"-0.5","block3","Vowel","block3","1",-430.125
2,75,"-0.5","block3","Vowel","block3","1",9.875
2,76,"0.5","block3","Consonant","block3","1",-299.125
2,77,"0.5","block3","Consonant","block3","1",-230.125
2,78,"-0.5","block3","Vowel","block3","1",-340.125
2,79,"-0.5","block3","Vowel","block3","0",-460.125
2,80,"0.5","block3","Consonant","block3","0",203.875
2,81,"-0.5","block3","Vowel","block3","1",-239.125
2,82,"0.5","block3","Consonant","block3","0",59.875
2,83,"-0.5","block3","Vowel","block3","1",-370.125
2,84,"0.5","block3","Consonant","block3","1",379.875
2,85,"-0.5","block3","Vowel","block3","1",-190.125
2,86,"0.5","block3","Consonant","block3","1",-370.125
2,87,"-0.5","block3","Vowel","block3","0",-240.125
2,88,"0.5","block3","Consonant","block3","0",-109.125
2,89,"0.5","block3","Consonant","block3","1",-200.125
2,90,"-0.5","block3","Vowel","block3","0",-236.125
2,91,"-0.5","block3","Vowel","block3","1",-89.125
2,92,"0.5","block3","Consonant","block3","1",-210.125
2,93,"0.5","block3","Consonant","block3","1",-122.125
2,94,"-0.5","block3","Vowel","block3","1",189.875
2,95,"0.5","block3","Consonant","block3","1",187.875
2,96,"-0.5","block3","Vowel","block3","1",NA
3,1,"0.5","block1","Consonant","block1","1",-2.5
3,2,"-0.5","block1","Vowel","block1","1",79.5
3,3,"-0.5","block1","Vowel","block1","1",2337.5
3,4,"0.5","block1","Consonant","block1","1",-128.5
3,5,"0.5","block1","Consonant","block1","1",892.5
3,6,"-0.5","block1","Vowel","block1","1",12.5
3,7,"0.5","block1","Consonant","block1","1",756.5
3,8,"-0.5","block1","Vowel","block1","1",-23.5
3,9,"-0.5","block1","Vowel","block1","1",1380.5
3,10,"0.5","block1","Consonant","block1","0",2207.5
3,11,"-0.5","block1","Vowel","block1","1",-48.5
3,12,"0.5","block1","Consonant","block1","0",2589.5
3,13,"0.5","block1","Consonant","block1","0",-28.5
3,14,"-0.5","block1","Vowel","block1","1",771.5
3,15,"-0.5","block1","Vowel","block1","1",1113.5
3,16,"0.5","block1","Consonant","block1","1",950.5
3,17,"-0.5","block1","Vowel","block1","1",21.5
3,18,"0.5","block1","Consonant","block1","1",-436.5
3,19,"0.5","block1","Consonant","block1","1",2729.5
3,20,"-0.5","block1","Vowel","block1","1",-168.5
3,21,"0.5","block1","Consonant","block1","1",705.5
3,22,"-0.5","block1","Vowel","block1","1",-273.5
3,23,"-0.5","block1","Vowel","block1","1",-292.5
3,24,"0.5","block1","Consonant","block1","1",-517.5
3,25,"0.5","block1","Consonant","block1","1",1094.5
3,26,"-0.5","block1","Vowel","block1","1",-486.5
3,27,"-0.5","block1","Vowel","block1","1",-486.5
3,28,"0.5","block1","Consonant","block1","0",566.5
3,29,"-0.5","block1","Vowel","block1","1",-202.5
3,30,"0.5","block1","Consonant","block1","1",339.5
3,31,"0.5","block1","Consonant","block1","0",-556.5
3,32,"-0.5","block1","Vowel","block1","1",704.5
3,33,"-0.5","block2","Vowel","block2","1",-93.875
3,34,"0.5","block2","Consonant","block2","0",-192.875
3,35,"-0.5","block2","Vowel","block2","1",-182.875
3,36,"0.5","block2","Consonant","block2","0",523.125
3,37,"0.5","block2","Consonant","block2","0",-128.875
3,38,"-0.5","block2","Vowel","block2","1",1018.125
3,39,"-0.5","block2","Vowel","block2","1",-59.875
3,40,"0.5","block2","Consonant","block2","1",1298.125
3,41,"0.5","block2","Consonant","block2","1",-348.875
3,42,"-0.5","block2","Vowel","block2","1",-411.875
3,43,"0.5","block2","Consonant","block2","1",-361.875
3,44,"-0.5","block2","Vowel","block2","0",-284.875
3,45,"-0.5","block2","Vowel","block2","1",551.125
3,46,"0.5","block2","Consonant","block2","0",1684.125
3,47,"-0.5","block2","Vowel","block2","1",1758.125
3,48,"0.5","block2","Consonant","block2","0",4202.125
3,49,"-0.5","block2","Vowel","block2","1",-149.875
3,50,"0.5","block2","Consonant","block2","0",1474.125
3,51,"-0.5","block2","Vowel","block2","1",-382.875
3,52,"0.5","block2","Consonant","block2","1",-173.875
3,53,"-0.5","block2","Vowel","block2","1",-10.875
3,54,"0.5","block2","Consonant","block2","1",505.125
3,55,"0.5","block2","Consonant","block2","0",1871.125
3,56,"-0.5","block2","Vowel","block2","1",-473.875
3,57,"0.5","block2","Consonant","block2","0",577.125
3,58,"-0.5","block2","Vowel","block2","1",-189.875
3,59,"-0.5","block2","Vowel","block2","1",-107.875
3,60,"0.5","block2","Consonant","block2","0",644.125
3,61,"0.5","block2","Consonant","block2","1",211.125
3,62,"-0.5","block2","Vowel","block2","1",-155.875
3,63,"-0.5","block2","Vowel","block2","1",-526.875
3,64,"0.5","block2","Consonant","block2","1",-457.875
3,65,"-0.5","block3","Vowel","block3","1",-355
3,66,"0.5","block3","Consonant","block3","1",983
3,67,"0.5","block3","Consonant","block3","1",540
3,68,"-0.5","block3","Vowel","block3","1",-588
3,69,"0.5","block3","Consonant","block3","0",347
