subject,condition,block,group,item,word,phoneme,accuracy,raw_rt,means,adjusted_rt,new_rt,new_rt_3_5
4,target2,block1,4,18,mop,o,1,945,1189.875,-244.875,945,945
21,target1,block4,30,147,thick,th,1,1271,1516.25,-245.25,1271,1271
29,target1,block1,7,31,sought,s,1,1246,1491.5,-245.5,1246,1246
16,filler,block4,31,155,fold,fold,1,965,1210.5,-245.5,965,965
20,target2,block1,3,11,cop,o,1,1140,1385.857143,-245.8571429,1140,1140
10,target1,block2,12,57,myth,th,0,1149,1394.875,-245.875,1149,1149
32,target1,block4,28,139,thin,th,1,760,1005.875,-245.875,760,760
33,target2,block1,6,28,bad,no,1,1057,1303,-246,1057,1057
9,target1,block2,15,71,pass,s,1,1125,1371.375,-246.375,1125,1125
16,target2,block3,24,119,battle,no,1,835,1081.625,-246.625,835,835
13,filler,block1,5,25,tear,tear,1,1167,1414,-247,1167,1167
3,filler,block1,6,30,male,male,1,959,1206.5,-247.5,959,959
3,target2,block4,26,127,rock,o,1,651,898.5,-247.5,651,651
33,target2,block1,5,24,block,o,1,1055,1303,-248,1055,1055
21,target2,block4,25,121,backs,no,1,1268,1516.25,-248.25,1268,1268
21,target1,block4,27,133,sick,s,1,1268,1516.25,-248.25,1268,1268
37,target2,block4,25,123,tap,no,1,1163,1411.333333,-248.3333333,1163,1163
32,target1,block3,22,109,sought,s,1,763,1011.375,-248.375,763,763
26,target1,block4,28,139,thin,th,1,895,1144.25,-249.25,895,895
24,filler,block2,16,80,devise,devise,1,1315,1564.375,-249.375,1315,1315
20,target1,block3,17,83,myth,th,1,997,1246.375,-249.375,997,997
1,target1,block3,21,102,miss,s,1,885,1134.625,-249.625,885,885
22,filler,block1,5,25,tear,tear,1,928,1177.875,-249.875,928,928
9,target2,block3,22,108,bottle,o,1,1132,1382,-250,1132,1132
9,target2,block2,12,58,mop,o,1,1121,1371.375,-250.375,1121,1121
10,filler,block4,32,160,post,post,1,1160,1410.571429,-250.5714286,1160,1160
35,filler,block3,24,120,pention,pention,1,687,938.1428571,-251.1428571,687,687
21,target2,block4,31,152,sacks,no,0,1265,1516.25,-251.25,1265,1265
22,target2,block4,30,146,box,o,1,726,977.5,-251.5,726,726
21,target1,block3,24,118,pass,s,1,990,1241.625,-251.625,990,990
10,target1,block1,4,19,myth,th,1,1143,1394.875,-251.875,1143,1143
18,target1,block1,2,6,theme,th,1,795,1047.25,-252.25,795,795
12,target2,block3,18,87,cap,no,1,1136,1388.25,-252.25,1136,1136
25,target2,block4,31,153,rat,no,1,806,1058.875,-252.875,806,806
17,filler,block2,12,60,peach,peach,1,829,1082.125,-253.125,829,829
37,target1,block3,23,111,think,th,1,1451,1704.125,-253.125,1451,1451
19,filler,block2,15,75,money,money,1,1271,1524.75,-253.75,1271,1271
33,target1,block2,15,74,sigh,s,0,1049,1303,-254,1049,1049
2,filler,block1,4,20,core,core,1,993,1247.375,-254.375,993,993
2,target1,block2,9,44,path,th,1,993,1247.375,-254.375,993,993
11,target1,block3,23,114,worse,s,0,899,1153.571429,-254.5714286,899,899
25,target2,block4,29,143,stamp,no,1,804,1058.875,-254.875,804,804
21,target2,block1,3,11,cap,no,0,1268,1523.428571,-255.4285714,1268,1268
21,target1,block2,15,74,sigh,s,0,1268,1523.428571,-255.4285714,1268,1268
29,filler,block1,7,35,guest,guest,1,1236,1491.5,-255.5,1236,1236
13,target2,block3,17,81,bad,no,0,981,1237.125,-256.125,981,981
28,target2,block2,10,47,pot,o,1,1558,1814.25,-256.25,1558,1558
12,filler,block3,21,105,know,know,1,1132,1388.25,-256.25,1132,1132
21,target1,block2,13,62,worse,s,1,1267,1523.428571,-256.4285714,1267,1267
11,target1,block1,5,22,seem,s,1,1163,1419.571429,-256.5714286,1163,1163
17,target1,block4,29,142,forth,th,0,1379,1635.857143,-256.8571429,1379,1379
10,target2,block1,1,2,black,no,1,1138,1394.875,-256.875,1138,1138
33,target2,block3,21,103,bad,no,1,605,861.875,-256.875,605,605
9,filler,block3,19,95,deal,deal,1,1125,1382,-257,1125,1125
8,target2,block2,11,52,bad,no,1,892,1149.25,-257.25,892,892
15,filler,block4,27,135,resign,resign,1,1009,1266.75,-257.75,1009,1009
5,target2,block4,30,146,box,o,1,888,1145.857143,-257.8571429,888,888
1,filler,block1,8,40,dental,dental,1,952,1209.875,-257.875,952,952
17,target2,block1,7,33,map,no,1,824,1082.125,-258.125,824,824
33,target1,block4,28,139,thin,th,1,792,1050.125,-258.125,792,792
23,target2,block2,10,48,bond,o,1,1106,1364.625,-258.625,1106,1106
5,target1,block4,31,151,face,s,1,887,1145.857143,-258.8571429,887,887
22,target1,block2,15,74,thigh,th,1,919,1177.875,-258.875,919,919
31,filler,block2,10,50,near,near,1,1345,1603.875,-258.875,1345,1345
37,filler,block1,5,25,tear,tear,1,1495,1755.25,-260.25,1495,1495
29,target2,block2,10,47,pot,o,1,1231,1491.5,-260.5,1231,1231
23,target2,block2,9,43,foster,o,1,1104,1364.625,-260.625,1104,1104
19,target2,block3,23,112,cap,no,0,896,1156.75,-260.75,896,896
32,filler,block4,30,150,dime,dime,1,745,1005.875,-260.875,745,745
33,target1,block1,6,29,miss,s,1,1042,1303,-261,1042,1042
23,target1,block4,30,147,thick,th,1,821,1082,-261,821,821
14,target1,block3,22,109,sought,s,1,1248,1509.75,-261.75,1248,1248
29,filler,block4,29,145,name,name,1,1078,1339.75,-261.75,1078,1078
1,filler,block2,10,50,near,near,1,948,1209.875,-261.875,948,948
22,target2,block2,14,69,cap,no,1,916,1177.875,-261.875,916,916
15,target1,block2,11,53,thigh,th,0,995,1257,-262,995,995
17,target1,block2,16,79,theme,th,1,820,1082.125,-262.125,820,820
31,filler,block3,21,105,know,know,1,1182,1444.142857,-262.1428571,1182,1182
8,target1,block3,21,104,growth,th,1,790,1052.25,-262.25,790,790
12,target2,block3,23,112,cop,o,1,1126,1388.25,-262.25,1126,1126
5,target2,block3,19,93,block,o,1,787,1049.875,-262.875,787,787
33,target2,block3,19,92,pat,no,1,599,861.875,-262.875,599,599
13,target1,block1,4,16,growth,th,0,1151,1414,-263,1151,1151
13,target1,block1,6,29,miss,s,1,1151,1414,-263,1151,1151
13,target1,block2,12,59,thought,th,1,1151,1414,-263,1151,1151
35,target2,block4,26,128,hot,o,1,776,1039.142857,-263.1428571,776,776
36,target1,block1,3,12,pass,s,1,1428,1691.25,-263.25,1428,1428
9,target1,block1,6,26,growth,th,1,1108,1371.375,-263.375,1108,1108
26,target2,block3,22,106,map,no,1,997,1260.625,-263.625,997,997
19,target1,block4,30,147,thick,th,1,1032,1295.75,-263.75,1032,1032
13,target2,block3,20,98,map,no,0,973,1237.125,-264.125,973,973
31,target2,block3,17,81,bod,o,1,1180,1444.142857,-264.1428571,1180,1180
37,target1,block2,14,68,thought,th,0,1491,1755.25,-264.25,1491,1491
3,target2,block2,10,48,bond,o,1,942,1206.5,-264.5,942,942
29,target2,block2,9,41,black,no,1,1227,1491.5,-264.5,1227,1227
30,target2,block1,6,28,bad,no,1,1115,1379.714286,-264.7142857,1115,1115
5,filler,block1,8,40,dental,dental,1,1236,1500.75,-264.75,1236,1236
34,target2,block3,22,106,map,no,1,1630,1895.125,-265.125,1630,1630
35,target1,block3,22,107,sigh,s,1,673,938.1428571,-265.1428571,673,673
12,target2,block3,23,113,pot,o,1,1123,1388.25,-265.25,1123,1123
22,target1,block2,14,68,thought,th,0,912,1177.875,-265.875,912,912
25,filler,block4,29,145,name,name,1,793,1058.875,-265.875,793,793
35,target2,block3,19,93,black,no,0,672,938.1428571,-266.1428571,672,672
31,target1,block4,28,139,thin,th,1,1361,1627.166667,-266.1666667,1361,1361
32,filler,block1,5,25,tear,tear,1,1229,1495.25,-266.25,1229,1229
37,target2,block4,32,157,top,o,1,1145,1411.333333,-266.3333333,1145,1145
2,target1,block1,8,38,sink,s,1,981,1247.375,-266.375,981,981
4,target2,block3,18,87,cap,no,1,742,1008.5,-266.5,742,742
27,target2,block1,8,36,battle,no,1,1049,1315.625,-266.625,1049,1049
23,target1,block2,15,71,pass,s,1,1098,1364.625,-266.625,1098,1098
33,filler,block1,8,40,dental,dental,1,1036,1303,-267,1036,1036
12,target2,block2,16,78,block,o,1,1451,1718.125,-267.125,1451,1451
8,target1,block3,20,99,worse,s,1,785,1052.25,-267.25,785,785
24,filler,block3,19,95,deal,deal,1,1164,1431.25,-267.25,1164,1164
21,filler,block4,29,145,name,name,1,1249,1516.25,-267.25,1249,1249
6,target2,block2,12,56,bottle,o,1,1011,1278.75,-267.75,1011,1011
19,target2,block4,32,158,lock,o,1,1028,1295.75,-267.75,1028,1028
20,target2,block4,27,132,lack,no,1,962,1229.75,-267.75,962,962
34,target1,block3,20,99,worth,th,0,1627,1895.125,-268.125,1627,1627
33,target2,block4,29,143,stamp,no,1,782,1050.125,-268.125,782,782
15,target1,block1,6,26,growth,th,1,988,1257,-269,988,988
7,target2,block3,21,101,band,no,1,795,1064,-269,795,795
18,target1,block2,16,76,myth,th,1,778,1047.25,-269.25,778,778
30,target2,block1,2,9,band,no,1,1110,1379.714286,-269.7142857,1110,1110
12,filler,block4,27,135,resign,resign,1,1161,1431,-270,1161,1161
10,target2,block4,27,132,lack,no,1,1140,1410.571429,-270.5714286,1140,1140
30,filler,block1,8,40,dental,dental,1,1109,1379.714286,-270.7142857,1109,1109
14,target1,block3,24,116,seem,s,1,1239,1509.75,-270.75,1239,1239
29,target1,block4,31,151,face,s,1,1069,1339.75,-270.75,1069,1069
4,target1,block1,3,12,pass,s,1,919,1189.875,-270.875,919,919
30,target1,block4,29,144,math,th,1,1146,1417.125,-271.125,1146,1146
33,target2,block4,31,153,rat,no,1,779,1050.125,-271.125,779,779
18,target2,block3,20,97,foster,o,1,886,1157.25,-271.25,886,886
18,target2,block4,25,123,tap,no,1,865,1136.25,-271.25,865,865
28,target1,block3,20,99,worse,s,1,1401,1672.285714,-271.2857143,1401,1401
26,filler,block1,3,15,tick,tick,1,1050,1321.375,-271.375,1050,1050
16,filler,block4,30,150,dime,dime,1,939,1210.5,-271.5,939,939
20,filler,block2,15,75,money,money,1,1114,1385.857143,-271.8571429,1114,1114
18,target2,block3,24,117,faster,no,1,885,1157.25,-272.25,885,885
11,target2,block2,15,73,bod,o,1,1147,1419.571429,-272.5714286,1147,1147
25,target2,block4,32,157,top,o,1,786,1058.875,-272.875,786,786
17,filler,block3,22,110,tide,tide,1,826,1099,-273,826,826
7,target1,block4,25,122,sing,s,1,1014,1287.25,-273.25,1014,1014
30,target1,block3,22,109,sought,s,1,1292,1565.428571,-273.4285714,1292,1292
3,target2,block1,6,27,bond,o,1,933,1206.5,-273.5,933,933
16,target1,block4,26,129,forth,th,1,937,1210.5,-273.5,937,937
27,filler,block2,12,60,peach,peach,1,1042,1315.625,-273.625,1042,1042
1,filler,block1,3,15,tick,tick,1,936,1209.875,-273.875,936,936
33,filler,block3,18,90,hey,hey,1,588,861.875,-273.875,588,588
22,filler,block1,7,35,guest,guest,1,903,1177.875,-274.875,903,903
8,target2,block4,30,146,box,o,1,663,937.875,-274.875,663,663
32,target1,block4,32,159,some,s,1,731,1005.875,-274.875,731,731
16,target2,block1,2,7,faster,no,1,1083,1358,-275,1083,1083
23,target1,block4,25,124,face,s,0,807,1082,-275,807,807
22,target1,block3,20,96,theme,th,1,595,870.25,-275.25,595,595
21,filler,block4,27,135,resign,resign,1,1241,1516.25,-275.25,1241,1241
23,target2,block2,16,78,block,o,1,1089,1364.625,-275.625,1089,1089
27,target2,block2,16,78,block,o,1,1040,1315.625,-275.625,1040,1040
19,target1,block1,7,34,worse,s,1,1249,1524.75,-275.75,1249,1249
3,target2,block3,19,92,pat,no,1,773,1049,-276,773,773
7,target2,block3,23,113,pot,o,1,788,1064,-276,788,788
36,target2,block2,15,73,bad,no,0,1415,1691.25,-276.25,1415,1415
29,target1,block1,5,22,seem,s,1,1215,1491.5,-276.5,1215,1215
22,target2,block4,25,123,tap,no,1,701,977.5,-276.5,701,701
16,target1,block2,14,68,sought,s,1,1081,1358,-277,1081,1081
13,target2,block3,19,93,block,o,1,960,1237.125,-277.125,960,960
8,target1,block3,18,86,gross,s,1,774,1052.25,-278.25,774,774
14,target1,block4,27,133,sick,s,1,1065,1343.75,-278.75,1065,1065
3,target2,block3,22,108,bottle,o,1,770,1049,-279,770,770
23,filler,block4,29,145,name,name,1,803,1082,-279,803,803
8,filler,block1,6,30,male,male,1,870,1149.25,-279.25,870,870
8,target1,block2,12,59,thought,th,1,870,1149.25,-279.25,870,870
9,target1,block2,16,76,myth,th,1,1092,1371.375,-279.375,1092,1092
11,filler,block4,30,150,dime,dime,1,1128,1407.5,-279.5,1128,1128
12,target2,block2,10,48,bond,o,1,1438,1718.125,-280.125,1438,1438
15,target2,block3,18,89,black,no,1,838,1118.142857,-280.1428571,838,838
18,target2,block2,14,66,pat,no,1,767,1047.25,-280.25,767,767
37,target1,block3,21,104,growth,th,1,1423,1704.125,-281.125,1423,1423
12,target2,block4,28,136,stamp,no,0,1149,1431,-282,1149,1149
17,target1,block2,12,57,miss,s,1,800,1082.125,-282.125,800,800
16,target1,block1,7,34,worse,s,1,1075,1358,-283,1075,1075
17,target2,block3,19,93,block,o,1,816,1099,-283,816,816
33,target2,block4,31,152,socks,o,1,767,1050.125,-283.125,767,767
31,target2,block3,17,84,bond,o,1,1161,1444.142857,-283.1428571,1161,1161
36,target2,block1,7,32,cap,no,1,1408,1691.25,-283.25,1408,1408
14,target2,block2,9,41,black,no,1,1090,1373.5,-283.5,1090,1090
23,target2,block3,21,103,bad,no,1,898,1181.75,-283.75,898,898
29,target2,block4,30,149,hat,no,1,1056,1339.75,-283.75,1056,1056
33,target1,block3,18,88,sink,s,1,578,861.875,-283.875,578,578
24,target1,block4,27,133,sick,s,1,1226,1509.875,-283.875,1226,1226
34,filler,block3,17,85,froze,froze,1,1611,1895.125,-284.125,1611,1611
36,filler,block2,12,60,peach,peach,1,1407,1691.25,-284.25,1407,1407
22,target1,block3,22,109,sought,s,1,586,870.25,-284.25,586,586
2,filler,block1,7,35,guest,guest,1,963,1247.375,-284.375,963,963
21,target2,block3,18,89,black,no,1,957,1241.625,-284.625,957,957
7,target2,block2,10,47,pot,o,1,1019,1303.666667,-284.6666667,1019,1019
29,target1,block4,32,159,some,s,1,1055,1339.75,-284.75,1055,1055
22,filler,block2,14,70,fool,fool,1,893,1177.875,-284.875,893,893
7,target2,block3,24,117,faster,no,1,779,1064,-285,779,779
37,target2,block2,16,77,battle,no,1,1470,1755.25,-285.25,1470,1470
28,target2,block4,29,143,stamp,no,1,1413,1698.428571,-285.4285714,1413,1413
16,filler,block4,27,135,resign,resign,1,925,1210.5,-285.5,925,925
26,target1,block3,21,104,growth,th,1,975,1260.625,-285.625,975,975
20,target1,block1,6,26,growth,th,1,1100,1385.857143,-285.8571429,1100,1100
25,target1,block1,1,1,thought,th,1,1012,1298,-286,1012,1012
7,target2,block3,20,98,mop,o,1,778,1064,-286,778,778
8,filler,block2,15,75,money,money,1,863,1149.25,-286.25,863,863
30,target2,block2,14,69,cap,no,1,1093,1379.714286,-286.7142857,1093,1093
6,target1,block1,8,37,sigh,s,1,992,1278.75,-286.75,992,992
30,target1,block4,28,139,thin,th,1,1130,1417.125,-287.125,1130,1130
37,target1,block2,16,79,theme,th,1,1468,1755.25,-287.25,1468,1468
8,target1,block3,24,118,pass,s,1,765,1052.25,-287.25,765,765
24,filler,block3,22,110,tide,tide,1,1144,1431.25,-287.25,1144,1144
36,target2,block3,24,117,faster,no,1,1321,1608.25,-287.25,1321,1321
21,target2,block2,15,73,bod,o,1,1236,1523.428571,-287.4285714,1236,1236
14,target1,block2,12,59,thought,th,1,1086,1373.5,-287.5,1086,1086
26,target2,block3,19,92,pat,no,1,973,1260.625,-287.625,973,973
14,filler,block4,27,135,resign,resign,1,1056,1343.75,-287.75,1056,1056
32,target1,block4,29,142,forth,th,0,718,1005.875,-287.875,718,718
32,filler,block4,32,160,post,post,1,718,1005.875,-287.875,718,718
33,target1,block2,9,42,sink,s,1,1015,1303,-288,1015,1015
3,target2,block3,21,101,band,no,1,761,1049,-288,761,761
8,target1,block1,8,37,sigh,s,1,861,1149.25,-288.25,861,861
18,target2,block1,8,39,pot,o,1,759,1047.25,-288.25,759,759
20,target2,block4,30,149,hat,no,1,941,1229.75,-288.75,941,941
13,target2,block3,18,87,cap,no,1,948,1237.125,-289.125,948,948
35,target2,block3,17,84,bond,o,1,649,938.1428571,-289.1428571,649,649
2,target1,block4,32,159,some,s,1,802,1091.25,-289.25,802,802
19,target1,block3,22,107,sigh,s,1,867,1156.75,-289.75,867,867
2,target1,block3,19,91,thought,th,1,903,1193.125,-290.125,903,903
8,target1,block1,1,4,think,th,1,859,1149.25,-290.25,859,859
4,target2,block3,22,108,bottle,o,1,718,1008.5,-290.5,718,718
7,target2,block2,12,56,bottle,o,1,1013,1303.666667,-290.6666667,1013,1013
24,filler,block4,29,145,name,name,1,1219,1509.875,-290.875,1219,1219
32,filler,block1,7,35,guest,guest,1,1204,1495.25,-291.25,1204,1204
11,filler,block3,18,90,hey,hey,1,862,1153.571429,-291.5714286,862,862
1,target1,block3,17,83,miss,s,0,843,1134.625,-291.625,843,843
15,target2,block2,14,69,cap,no,1,965,1257,-292,965,965
9,target2,block3,18,87,cap,no,1,1090,1382,-292,1090,1090
21,filler,block1,7,35,guest,guest,1,1231,1523.428571,-292.4285714,1231,1231
3,target2,block1,6,28,bad,no,1,914,1206.5,-292.5,914,914
14,filler,block2,14,70,fool,fool,1,1081,1373.5,-292.5,1081,1081
23,filler,block1,3,15,tick,tick,1,1072,1364.625,-292.625,1072,1072
23,target2,block1,8,36,battle,no,1,1072,1364.625,-292.625,1072,1072
1,filler,block2,11,55,tense,tense,1,917,1209.875,-292.875,917,917
16,target1,block1,5,23,path,th,1,1065,1358,-293,1065,1065
8,target1,block2,9,44,path,th,1,856,1149.25,-293.25,856,856
29,target2,block3,20,97,foster,o,1,1013,1307.142857,-294.1428571,1013,1013
18,filler,block3,18,90,hey,hey,1,863,1157.25,-294.25,863,863
18,target2,block3,23,112,cop,o,1,863,1157.25,-294.25,863,863
2,target1,block2,11,51,seem,s,1,953,1247.375,-294.375,953,953
3,filler,block1,5,25,tear,tear,1,912,1206.5,-294.5,912,912
11,target1,block3,21,104,growth,th,1,859,1153.571429,-294.5714286,859,859
1,target2,block3,18,87,cap,no,1,840,1134.625,-294.625,840,840
21,target1,block3,20,96,theme,th,1,947,1241.625,-294.625,947,947
20,target1,block2,10,46,growth,th,0,1091,1385.857143,-294.8571429,1091,1091
8,filler,block2,10,50,near,near,1,854,1149.25,-295.25,854,854
28,target2,block3,23,113,pot,o,1,1377,1672.285714,-295.2857143,1377,1377
27,target1,block1,8,37,sigh,s,1,1020,1315.625,-295.625,1020,1020
27,target2,block2,15,73,bod,o,1,1020,1315.625,-295.625,1020,1020
21,target2,block3,19,92,pat,no,1,946,1241.625,-295.625,946,946
7,target2,block2,9,43,foster,o,1,1007,1303.666667,-296.6666667,1007,1007
7,target1,block2,13,64,growth,th,1,1007,1303.666667,-296.6666667,1007,1007
11,target1,block4,29,144,math,th,1,1110,1407.5,-297.5,1110,1110
11,target1,block1,7,34,worse,s,1,1122,1419.571429,-297.5714286,1122,1122
25,target1,block1,4,16,gross,s,1,1000,1298,-298,1000,1000
22,target2,block3,17,81,bod,o,1,572,870.25,-298.25,572,572
21,target1,block2,10,49,worth,th,1,1225,1523.428571,-298.4285714,1225,1225
3,target2,block2,9,41,black,no,1,908,1206.5,-298.5,908,908
3,target2,block4,30,149,hat,no,1,600,898.5,-298.5,600,600
17,target1,block1,5,22,seem,s,1,783,1082.125,-299.125,783,783
2,target1,block3,19,94,path,th,1,894,1193.125,-299.125,894,894
34,filler,block3,19,95,deal,deal,1,1596,1895.125,-299.125,1596,1596
36,target1,block1,6,26,growth,th,1,1392,1691.25,-299.25,1392,1392
12,filler,block3,19,95,deal,deal,1,1089,1388.25,-299.25,1089,1089
32,target1,block3,19,94,path,th,1,712,1011.375,-299.375,712,712
3,filler,block4,29,145,name,name,1,599,898.5,-299.5,599,599
22,target2,block4,30,149,hat,no,1,678,977.5,-299.5,678,678
22,filler,block1,3,15,tick,tick,1,878,1177.875,-299.875,878,878
27,target1,block3,21,102,miss,s,1,1399,1698.875,-299.875,1399,1399
13,target2,block1,3,13,pat,no,1,1114,1414,-300,1114,1114
22,target2,block3,23,113,pot,o,1,570,870.25,-300.25,570,570
21,filler,block2,11,55,tense,tense,1,1223,1523.428571,-300.4285714,1223,1223
3,target1,block4,27,133,sick,s,1,598,898.5,-300.5,598,598
3,filler,block4,32,160,post,post,1,598,898.5,-300.5,598,598
20,target2,block1,3,13,pat,no,1,1085,1385.857143,-300.8571429,1085,1085
5,filler,block3,23,115,men,men,1,749,1049.875,-300.875,749,749
32,target1,block4,32,156,mouth,th,1,705,1005.875,-300.875,705,705
9,target2,block2,15,73,bod,o,1,1070,1371.375,-301.375,1070,1070
15,target1,block4,29,144,math,th,1,965,1266.75,-301.75,965,965
1,target2,block1,8,39,pot,o,1,908,1209.875,-301.875,908,908
4,target2,block2,9,41,black,no,1,888,1189.875,-301.875,888,888
4,target2,block4,31,152,socks,o,1,785,1087.25,-302.25,785,785
1,filler,block3,19,95,deal,deal,1,832,1134.625,-302.625,832,832
25,target1,block2,10,49,worse,s,0,995,1298,-303,995,995
17,target1,block3,19,94,path,th,1,796,1099,-303,796,796
2,target1,block1,1,4,think,th,1,944,1247.375,-303.375,944,944
2,target1,block2,14,68,sought,s,1,944,1247.375,-303.375,944,944
17,target2,block2,13,63,band,no,1,778,1082.125,-304.125,778,778
20,filler,block3,20,100,eyes,eyes,1,942,1246.375,-304.375,942,942
11,target2,block3,20,97,foster,o,1,849,1153.571429,-304.5714286,849,849
7,target1,block2,11,51,seem,s,1,999,1303.666667,-304.6666667,999,999
